"ECOREGION","DateName","tempC","Year"
"Cape Howe","1962.12.16",17.1812284074981,1962
"Celtic Seas","1962.12.16",10.9826997659974,1962
"Central Chile","1962.12.16",17.6042253375053,1962
"East Greenland Shelf","1962.12.16",1.37633695756948,1962
"Gulf of Alaska","1962.12.16",5.87016150890252,1962
"Gulf of Maine/Bay of Fundy","1962.12.16",8.2063887430274,1962
"Gulf of St. Lawrence - Eastern Scotian Shelf","1962.12.16",4.93111285108786,1962
"Houtman","1962.12.16",20.9288228352865,1962
"Humboldtian","1962.12.16",20.3578826535133,1962
"Leeuwin","1962.12.16",17.8816182063176,1962
"Manning-Hawkesbury","1962.12.16",21.5565663337708,1962
"Namaqua","1962.12.16",18.7813641230265,1962
"North American Pacific Fijordland","1962.12.16",8.54922486818754,1962
"North Sea","1962.12.16",7.98703439118432,1962
"Northeastern Honshu","1962.12.16",14.5241878216083,1962
"Northeastern New Zealand","1962.12.16",19.0148077268858,1962
"Northern California","1962.12.16",14.4181302677501,1962
"Northern Grand Banks - Southern Labrador","1962.12.16",1.84477776698038,1962
"Oregon, Washington, Vancouver Coast and Shelf","1962.12.16",11.3858922914017,1962
"Scotian Shelf","1962.12.16",8.94227078982762,1962
"Sea of Japan/East Sea","1962.12.16",9.13179812949637,1962
"South Australian Gulfs","1962.12.16",16.9243917898698,1962
"South European Atlantic Shelf","1962.12.16",14.2873579361859,1962
"Southern California Bight","1962.12.16",17.38055823831,1962
"Southern Norway","1962.12.16",8.01994493733282,1962
"Virginian","1962.12.16",12.1541991478358,1962
"Western Bassian","1962.12.16",14.8693481286367,1962
"Agulhas Bank","1963.01.16",21.110909584241,1963
"Aleutian Islands","1963.01.16",3.85777931243369,1963
"Bassian","1963.01.16",14.9931336010204,1963
"Beaufort Sea - continental coast and shelf","1963.01.16",-1.79999995231628,1963
"Cape Howe","1963.01.16",18.9739908021072,1963
"Celtic Seas","1963.01.16",9.67931310201095,1963
"Central Chile","1963.01.16",18.8371128439903,1963
"East Greenland Shelf","1963.01.16",0.957532446682453,1963
"Gulf of Alaska","1963.01.16",5.68131985623612,1963
"Gulf of Maine/Bay of Fundy","1963.01.16",5.99164730569591,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.01.16",2.43367046461656,1963
"Houtman","1963.01.16",21.7174433602227,1963
"Humboldtian","1963.01.16",22.7449447570309,1963
"Leeuwin","1963.01.16",18.901832984044,1963
"Manning-Hawkesbury","1963.01.16",23.0456756591797,1963
"Namaqua","1963.01.16",20.543354897272,1963
"North American Pacific Fijordland","1963.01.16",8.19219806377704,1963
"North Sea","1963.01.16",5.59512174227199,1963
"Northeastern Honshu","1963.01.16",11.3213802851163,1963
"Northeastern New Zealand","1963.01.16",20.2177596736599,1963
"Northern California","1963.01.16",13.7357620470452,1963
"Northern Grand Banks - Southern Labrador","1963.01.16",0.941684444745382,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.01.16",10.4825158230094,1963
"Scotian Shelf","1963.01.16",6.84719264507294,1963
"Sea of Japan/East Sea","1963.01.16",6.06434157723966,1963
"South Australian Gulfs","1963.01.16",18.2911174080589,1963
"South European Atlantic Shelf","1963.01.16",13.1816485236673,1963
"Southern California Bight","1963.01.16",16.3474346609677,1963
"Southern Norway","1963.01.16",6.51936782961306,1963
"Virginian","1963.01.16",10.338794916104,1963
"Western Bassian","1963.01.16",16.3970133463542,1963
"Agulhas Bank","1963.02.15",21.4060760400234,1963
"Aleutian Islands","1963.02.15",3.55784822335033,1963
"Bassian","1963.02.15",15.47038341971,1963
"Beaufort Sea - continental coast and shelf","1963.02.15",-1.79999995231628,1963
"Cape Howe","1963.02.15",19.8952760367558,1963
"Celtic Seas","1963.02.15",9.16836298118203,1963
"Central Chile","1963.02.15",19.149134516716,1963
"East Greenland Shelf","1963.02.15",0.868131808206147,1963
"Gulf of Alaska","1963.02.15",5.01221381293403,1963
"Gulf of Maine/Bay of Fundy","1963.02.15",4.78089705757473,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.02.15",1.24072676753769,1963
"Houtman","1963.02.15",22.4063819249471,1963
"Humboldtian","1963.02.15",22.8487904148717,1963
"Leeuwin","1963.02.15",19.3005098196176,1963
"Manning-Hawkesbury","1963.02.15",24.2688889503479,1963
"Namaqua","1963.02.15",20.7927815573556,1963
"North American Pacific Fijordland","1963.02.15",8.19315476050744,1963
"North Sea","1963.02.15",4.41191702323859,1963
"Northeastern Honshu","1963.02.15",9.04209410227262,1963
"Northeastern New Zealand","1963.02.15",20.807036786466,1963
"Northern California","1963.02.15",13.7585216291023,1963
"Northern Grand Banks - Southern Labrador","1963.02.15",0.346372341116269,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.02.15",10.350001379501,1963
"Scotian Shelf","1963.02.15",6.12843832799367,1963
"Sea of Japan/East Sea","1963.02.15",4.76770270311314,1963
"South Australian Gulfs","1963.02.15",18.8517924222079,1963
"South European Atlantic Shelf","1963.02.15",12.5990250306971,1963
"Southern California Bight","1963.02.15",16.4554148842307,1963
"Southern Norway","1963.02.15",6.55631346287935,1963
"Virginian","1963.02.15",8.87968850135803,1963
"Western Bassian","1963.02.15",16.9662361674839,1963
"Agulhas Bank","1963.03.16",20.4281816238012,1963
"Aleutian Islands","1963.03.16",3.63004149655876,1963
"Bassian","1963.03.16",15.1656477498073,1963
"Beaufort Sea - continental coast and shelf","1963.03.16",-1.79999995231628,1963
"Cape Howe","1963.03.16",19.5478067069218,1963
"Celtic Seas","1963.03.16",9.12324305308067,1963
"Central Chile","1963.03.16",18.9841523170471,1963
"East Greenland Shelf","1963.03.16",1.26345480856847,1963
"Gulf of Alaska","1963.03.16",4.97996973380064,1963
"Gulf of Maine/Bay of Fundy","1963.03.16",4.63458077803902,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.03.16",1.03614579793066,1963
"Houtman","1963.03.16",23.0735166337755,1963
"Humboldtian","1963.03.16",23.2129951600106,1963
"Leeuwin","1963.03.16",19.8703167255108,1963
"Manning-Hawkesbury","1963.03.16",24.2162155151367,1963
"Namaqua","1963.03.16",20.5083759398687,1963
"North American Pacific Fijordland","1963.03.16",7.82333572094257,1963
"North Sea","1963.03.16",4.50919650079774,1963
"Northeastern Honshu","1963.03.16",8.27646283003,1963
"Northeastern New Zealand","1963.03.16",20.3404275017816,1963
"Northern California","1963.03.16",13.3851216634115,1963
"Northern Grand Banks - Southern Labrador","1963.03.16",0.119626940173261,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.03.16",10.2836842869603,1963
"Scotian Shelf","1963.03.16",5.55413804096835,1963
"Sea of Japan/East Sea","1963.03.16",5.23188349682352,1963
"South Australian Gulfs","1963.03.16",18.5617475509644,1963
"South European Atlantic Shelf","1963.03.16",12.7172687193927,1963
"Southern California Bight","1963.03.16",16.0429684134091,1963
"Southern Norway","1963.03.16",6.27766240161398,1963
"Virginian","1963.03.16",9.67747692572765,1963
"Western Bassian","1963.03.16",16.5400762822893,1963
"Agulhas Bank","1963.04.16",19.7347752497746,1963
"Aleutian Islands","1963.04.16",3.88816631365122,1963
"Bassian","1963.04.16",14.1359458624148,1963
"Beaufort Sea - continental coast and shelf","1963.04.16",-1.79246679572172,1963
"Cape Howe","1963.04.16",18.6185182374099,1963
"Celtic Seas","1963.04.16",9.65326024718204,1963
"Central Chile","1963.04.16",17.8134849369526,1963
"East Greenland Shelf","1963.04.16",1.14944937169552,1963
"Gulf of Alaska","1963.04.16",4.93925373778384,1963
"Gulf of Maine/Bay of Fundy","1963.04.16",5.99109508680261,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.04.16",1.26778981526597,1963
"Houtman","1963.04.16",22.7589097552829,1963
"Humboldtian","1963.04.16",21.5345324854697,1963
"Leeuwin","1963.04.16",19.3512191772461,1963
"Manning-Hawkesbury","1963.04.16",23.2293279647827,1963
"Namaqua","1963.04.16",19.5412948245094,1963
"North American Pacific Fijordland","1963.04.16",7.98979646976178,1963
"North Sea","1963.04.16",5.85204536992995,1963
"Northeastern Honshu","1963.04.16",9.86879080992479,1963
"Northeastern New Zealand","1963.04.16",19.1930309501854,1963
"Northern California","1963.04.16",13.4400690541123,1963
"Northern Grand Banks - Southern Labrador","1963.04.16",0.472593267758687,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.04.16",10.4378326549086,1963
"Scotian Shelf","1963.04.16",5.79538169503212,1963
"Sea of Japan/East Sea","1963.04.16",6.43184980361358,1963
"South Australian Gulfs","1963.04.16",17.7470011277632,1963
"South European Atlantic Shelf","1963.04.16",13.3223970861996,1963
"Southern California Bight","1963.04.16",16.3882969874962,1963
"Southern Norway","1963.04.16",6.58526863222537,1963
"Virginian","1963.04.16",11.412561685611,1963
"Western Bassian","1963.04.16",15.7409288088481,1963
"Agulhas Bank","1963.05.16",18.8095286442683,1963
"Aleutian Islands","1963.05.16",4.77424297542692,1963
"Bassian","1963.05.16",13.2493451249366,1963
"Beaufort Sea - continental coast and shelf","1963.05.16",-1.65032940025789,1963
"Cape Howe","1963.05.16",17.436518110078,1963
"Celtic Seas","1963.05.16",10.459277233835,1963
"Central Chile","1963.05.16",17.0738750100136,1963
"East Greenland Shelf","1963.05.16",0.804662801952006,1963
"Gulf of Alaska","1963.05.16",6.8263189853766,1963
"Gulf of Maine/Bay of Fundy","1963.05.16",8.7694149431975,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.05.16",4.19078277166073,1963
"Houtman","1963.05.16",21.7374388376872,1963
"Humboldtian","1963.05.16",20.2519063334311,1963
"Leeuwin","1963.05.16",18.4703136957609,1963
"Manning-Hawkesbury","1963.05.16",21.3680173873901,1963
"Namaqua","1963.05.16",18.6058591660999,1963
"North American Pacific Fijordland","1963.05.16",9.98632981226995,1963
"North Sea","1963.05.16",8.13771828276212,1963
"Northeastern Honshu","1963.05.16",13.2335501450759,1963
"Northeastern New Zealand","1963.05.16",17.7872902638203,1963
"Northern California","1963.05.16",13.7295959357059,1963
"Northern Grand Banks - Southern Labrador","1963.05.16",1.26649159426783,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.05.16",12.0569270377935,1963
"Scotian Shelf","1963.05.16",7.20097018139703,1963
"Sea of Japan/East Sea","1963.05.16",9.94827500633571,1963
"South Australian Gulfs","1963.05.16",17.0562569878318,1963
"South European Atlantic Shelf","1963.05.16",14.46421474008,1963
"Southern California Bight","1963.05.16",16.8333546507592,1963
"Southern Norway","1963.05.16",8.13856625556946,1963
"Virginian","1963.05.16",14.0297061235477,1963
"Western Bassian","1963.05.16",15.0133805274963,1963
"Agulhas Bank","1963.06.16",17.9360336890587,1963
"Aleutian Islands","1963.06.16",6.16436388807477,1963
"Bassian","1963.06.16",12.5964496462953,1963
"Beaufort Sea - continental coast and shelf","1963.06.16",-0.271499051842638,1963
"Cape Howe","1963.06.16",15.7880395034264,1963
"Celtic Seas","1963.06.16",12.7406715215263,1963
"Central Chile","1963.06.16",15.6008062064648,1963
"East Greenland Shelf","1963.06.16",1.66181421886992,1963
"Gulf of Alaska","1963.06.16",9.10602088667389,1963
"Gulf of Maine/Bay of Fundy","1963.06.16",13.4860452154408,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.06.16",8.59698733916649,1963
"Houtman","1963.06.16",19.9037330415514,1963
"Humboldtian","1963.06.16",18.247074250252,1963
"Leeuwin","1963.06.16",17.3641945215372,1963
"Manning-Hawkesbury","1963.06.16",19.825790309906,1963
"Namaqua","1963.06.16",17.6704551151821,1963
"North American Pacific Fijordland","1963.06.16",11.891873887869,1963
"North Sea","1963.06.16",12.2069712779561,1963
"Northeastern Honshu","1963.06.16",16.4838234828069,1963
"Northeastern New Zealand","1963.06.16",16.104430817269,1963
"Northern California","1963.06.16",14.5031906763713,1963
"Northern Grand Banks - Southern Labrador","1963.06.16",3.2611699922412,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.06.16",13.7926136948342,1963
"Scotian Shelf","1963.06.16",12.2252190453666,1963
"Sea of Japan/East Sea","1963.06.16",13.7776533334152,1963
"South Australian Gulfs","1963.06.16",16.0929145812988,1963
"South European Atlantic Shelf","1963.06.16",16.665353752585,1963
"Southern California Bight","1963.06.16",17.0990266051947,1963
"Southern Norway","1963.06.16",11.4308157381804,1963
"Virginian","1963.06.16",19.7160920363206,1963
"Western Bassian","1963.06.16",14.4017285241021,1963
"Agulhas Bank","1963.07.16",17.2119537500235,1963
"Aleutian Islands","1963.07.16",8.52721916354677,1963
"Bassian","1963.07.16",11.7660393434412,1963
"Beaufort Sea - continental coast and shelf","1963.07.16",1.16272755379372,1963
"Cape Howe","1963.07.16",14.4585902773101,1963
"Celtic Seas","1963.07.16",13.9382107540713,1963
"Central Chile","1963.07.16",15.2567110657692,1963
"East Greenland Shelf","1963.07.16",2.41042825237649,1963
"Gulf of Alaska","1963.07.16",11.343817523402,1963
"Gulf of Maine/Bay of Fundy","1963.07.16",17.0171978991965,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.07.16",13.8711959765508,1963
"Houtman","1963.07.16",18.9553817113241,1963
"Humboldtian","1963.07.16",17.4979548608103,1963
"Leeuwin","1963.07.16",16.1834243811094,1963
"Manning-Hawkesbury","1963.07.16",18.1080827713013,1963
"Namaqua","1963.07.16",16.482787382035,1963
"North American Pacific Fijordland","1963.07.16",13.7084436563345,1963
"North Sea","1963.07.16",13.6077086261061,1963
"Northeastern Honshu","1963.07.16",20.8149268810566,1963
"Northeastern New Zealand","1963.07.16",15.2847177660143,1963
"Northern California","1963.07.16",15.8928219477336,1963
"Northern Grand Banks - Southern Labrador","1963.07.16",6.86305879144108,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.07.16",15.8501731517703,1963
"Scotian Shelf","1963.07.16",16.6689967768533,1963
"Sea of Japan/East Sea","1963.07.16",18.7348305743674,1963
"South Australian Gulfs","1963.07.16",15.2328204241666,1963
"South European Atlantic Shelf","1963.07.16",19.0085936826818,1963
"Southern California Bight","1963.07.16",18.8509248845718,1963
"Southern Norway","1963.07.16",12.6911942647851,1963
"Virginian","1963.07.16",23.3090140024821,1963
"Western Bassian","1963.07.16",13.6555939780341,1963
"Agulhas Bank","1963.08.16",16.9436103380643,1963
"Aleutian Islands","1963.08.16",10.3315074548781,1963
"Bassian","1963.08.16",11.7874451618569,1963
"Beaufort Sea - continental coast and shelf","1963.08.16",2.02374644482389,1963
"Cape Howe","1963.08.16",14.0432659675335,1963
"Celtic Seas","1963.08.16",14.3067973589493,1963
"Central Chile","1963.08.16",14.8123261630535,1963
"East Greenland Shelf","1963.08.16",3.19633868667814,1963
"Gulf of Alaska","1963.08.16",12.9166727636614,1963
"Gulf of Maine/Bay of Fundy","1963.08.16",17.8591113712477,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.08.16",15.7494933788593,1963
"Houtman","1963.08.16",18.7037878036499,1963
"Humboldtian","1963.08.16",16.9576204515273,1963
"Leeuwin","1963.08.16",15.6586245573484,1963
"Manning-Hawkesbury","1963.08.16",17.5750555992126,1963
"Namaqua","1963.08.16",16.1254609198797,1963
"North American Pacific Fijordland","1963.08.16",15.2918875034039,1963
"North Sea","1963.08.16",14.6536309992681,1963
"Northeastern Honshu","1963.08.16",23.8438900434054,1963
"Northeastern New Zealand","1963.08.16",14.8827630120355,1963
"Northern California","1963.08.16",16.8591070753155,1963
"Northern Grand Banks - Southern Labrador","1963.08.16",9.34190147998286,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.08.16",17.1774949140327,1963
"Scotian Shelf","1963.08.16",18.3770639896393,1963
"Sea of Japan/East Sea","1963.08.16",22.1506182960842,1963
"South Australian Gulfs","1963.08.16",14.6855107654225,1963
"South European Atlantic Shelf","1963.08.16",19.1501566718606,1963
"Southern California Bight","1963.08.16",20.2250917472091,1963
"Southern Norway","1963.08.16",13.5775254912998,1963
"Virginian","1963.08.16",23.6862653096517,1963
"Western Bassian","1963.08.16",13.3623310989804,1963
"Agulhas Bank","1963.09.16",17.3831607133914,1963
"Aleutian Islands","1963.09.16",9.8614059724148,1963
"Bassian","1963.09.16",11.1302525015438,1963
"Beaufort Sea - continental coast and shelf","1963.09.16",1.30227739252943,1963
"Cape Howe","1963.09.16",14.0468551701513,1963
"Celtic Seas","1963.09.16",13.4423735101344,1963
"Central Chile","1963.09.16",15.0269503593445,1963
"East Greenland Shelf","1963.09.16",2.89056481673167,1963
"Gulf of Alaska","1963.09.16",12.8009344573714,1963
"Gulf of Maine/Bay of Fundy","1963.09.16",15.7751860411271,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.09.16",13.7973958712358,1963
"Houtman","1963.09.16",18.9474497901069,1963
"Humboldtian","1963.09.16",17.2031013734879,1963
"Leeuwin","1963.09.16",15.8430909560277,1963
"Manning-Hawkesbury","1963.09.16",17.8344253540039,1963
"Namaqua","1963.09.16",16.4970389774867,1963
"North American Pacific Fijordland","1963.09.16",14.9631450359638,1963
"North Sea","1963.09.16",13.3326175017435,1963
"Northeastern Honshu","1963.09.16",21.5840038886437,1963
"Northeastern New Zealand","1963.09.16",15.0953536935755,1963
"Northern California","1963.09.16",18.0603317491936,1963
"Northern Grand Banks - Southern Labrador","1963.09.16",8.09069890601962,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.09.16",17.943941537724,1963
"Scotian Shelf","1963.09.16",16.4991724491119,1963
"Sea of Japan/East Sea","1963.09.16",19.5915043457695,1963
"South Australian Gulfs","1963.09.16",14.4761862754822,1963
"South European Atlantic Shelf","1963.09.16",18.2662087496589,1963
"Southern California Bight","1963.09.16",21.2386461893717,1963
"Southern Norway","1963.09.16",11.736620840819,1963
"Virginian","1963.09.16",21.4922294616699,1963
"Western Bassian","1963.09.16",13.1075404485067,1963
"Agulhas Bank","1963.10.16",17.9677907503568,1963
"Aleutian Islands","1963.10.16",8.10279244296956,1963
"Bassian","1963.10.16",12.1290618485095,1963
"Beaufort Sea - continental coast and shelf","1963.10.16",-0.198894936987694,1963
"Cape Howe","1963.10.16",15.7968442851099,1963
"Celtic Seas","1963.10.16",12.6895621186596,1963
"Central Chile","1963.10.16",14.5583772361279,1963
"East Greenland Shelf","1963.10.16",2.28600625048916,1963
"Gulf of Alaska","1963.10.16",10.1890317639734,1963
"Gulf of Maine/Bay of Fundy","1963.10.16",13.6311324161032,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.10.16",10.36301362056,1963
"Houtman","1963.10.16",18.9144736395942,1963
"Humboldtian","1963.10.16",16.6736253922985,1963
"Leeuwin","1963.10.16",15.9509924008296,1963
"Manning-Hawkesbury","1963.10.16",19.7671447753906,1963
"Namaqua","1963.10.16",17.1300981158302,1963
"North American Pacific Fijordland","1963.10.16",12.3129932403564,1963
"North Sea","1963.10.16",11.5638515753824,1963
"Northeastern Honshu","1963.10.16",19.0121304438664,1963
"Northeastern New Zealand","1963.10.16",15.8542673523362,1963
"Northern California","1963.10.16",17.8123820911754,1963
"Northern Grand Banks - Southern Labrador","1963.10.16",4.78955360954883,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.10.16",15.4650840315708,1963
"Scotian Shelf","1963.10.16",14.1014510222844,1963
"Sea of Japan/East Sea","1963.10.16",15.8707392982815,1963
"South Australian Gulfs","1963.10.16",15.1259303092957,1963
"South European Atlantic Shelf","1963.10.16",17.5969660141889,1963
"Southern California Bight","1963.10.16",21.2123169618494,1963
"Southern Norway","1963.10.16",9.97973330124565,1963
"Virginian","1963.10.16",18.5289384890825,1963
"Western Bassian","1963.10.16",13.6404852602217,1963
"Agulhas Bank","1963.11.16",19.1735168848282,1963
"Aleutian Islands","1963.11.16",6.25724402913507,1963
"Bassian","1963.11.16",12.3998535193649,1963
"Beaufort Sea - continental coast and shelf","1963.11.16",-1.79999995231628,1963
"Cape Howe","1963.11.16",16.4739531484143,1963
"Celtic Seas","1963.11.16",11.5600561691543,1963
"Central Chile","1963.11.16",15.6695366501808,1963
"East Greenland Shelf","1963.11.16",1.97509311857047,1963
"Gulf of Alaska","1963.11.16",7.5195587924403,1963
"Gulf of Maine/Bay of Fundy","1963.11.16",11.231455595597,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.11.16",7.54213087833845,1963
"Houtman","1963.11.16",19.8363029691908,1963
"Humboldtian","1963.11.16",17.9894255361249,1963
"Leeuwin","1963.11.16",16.9636165728936,1963
"Manning-Hawkesbury","1963.11.16",20.6740474700928,1963
"Namaqua","1963.11.16",18.6203508831206,1963
"North American Pacific Fijordland","1963.11.16",9.48319112337553,1963
"North Sea","1963.11.16",10.0921933768226,1963
"Northeastern Honshu","1963.11.16",16.8694680654086,1963
"Northeastern New Zealand","1963.11.16",16.7203973048442,1963
"Northern California","1963.11.16",16.1551073825721,1963
"Northern Grand Banks - Southern Labrador","1963.11.16",3.20224425079776,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.11.16",12.6201227986535,1963
"Scotian Shelf","1963.11.16",11.57987676348,1963
"Sea of Japan/East Sea","1963.11.16",11.6825891111208,1963
"South Australian Gulfs","1963.11.16",16.0444866960699,1963
"South European Atlantic Shelf","1963.11.16",15.991470449111,1963
"Southern California Bight","1963.11.16",19.7059833676207,1963
"Southern Norway","1963.11.16",8.57900947073232,1963
"Virginian","1963.11.16",15.5762379230597,1963
"Western Bassian","1963.11.16",14.3256517516242,1963
"Agulhas Bank","1963.12.16",20.7539219489464,1963
"Aleutian Islands","1963.12.16",4.93780172695904,1963
"Bassian","1963.12.16",13.4988613876642,1963
"Beaufort Sea - continental coast and shelf","1963.12.16",-1.79999995231628,1963
"Cape Howe","1963.12.16",18.1604908910291,1963
"Celtic Seas","1963.12.16",10.698733313609,1963
"Central Chile","1963.12.16",17.4126603007317,1963
"East Greenland Shelf","1963.12.16",1.25847661708082,1963
"Gulf of Alaska","1963.12.16",6.24044604179187,1963
"Gulf of Maine/Bay of Fundy","1963.12.16",7.92069254750791,1963
"Gulf of St. Lawrence - Eastern Scotian Shelf","1963.12.16",4.20059954203092,1963
"Houtman","1963.12.16",21.0553238126967,1963
"Humboldtian","1963.12.16",20.1952261770925,1963
"Leeuwin","1963.12.16",18.0177589930021,1963
"Manning-Hawkesbury","1963.12.16",21.6818415641785,1963
"Namaqua","1963.12.16",20.1479849134173,1963
"North American Pacific Fijordland","1963.12.16",8.43127443607037,1963
"North Sea","1963.12.16",8.18641408154222,1963
"Northeastern Honshu","1963.12.16",14.475246832921,1963
"Northeastern New Zealand","1963.12.16",18.4128344252303,1963
"Northern California","1963.12.16",14.9162024006699,1963
"Northern Grand Banks - Southern Labrador","1963.12.16",1.33589716956896,1963
"Oregon, Washington, Vancouver Coast and Shelf","1963.12.16",11.3214817268904,1963
"Scotian Shelf","1963.12.16",8.18313298906599,1963
"Sea of Japan/East Sea","1963.12.16",8.72542721499567,1963
"South Australian Gulfs","1963.12.16",17.2029112902555,1963
"South European Atlantic Shelf","1963.12.16",14.2752052194932,1963
"Southern California Bight","1963.12.16",18.3904829212264,1963
"Southern Norway","1963.12.16",8.07337543238764,1963
"Virginian","1963.12.16",11.7673886372493,1963
"Western Bassian","1963.12.16",15.204069270028,1963
"Agulhas Bank","1964.01.16",21.7769027612148,1964
"Aleutian Islands","1964.01.16",3.86420954998184,1964
"Bassian","1964.01.16",13.950460246965,1964
"Beaufort Sea - continental coast and shelf","1964.01.16",-1.79999995231628,1964
"Cape Howe","1964.01.16",18.4294911746321,1964
"Celtic Seas","1964.01.16",10.320351018744,1964
"Central Chile","1964.01.16",18.6684977412224,1964
"East Greenland Shelf","1964.01.16",0.603812126056203,1964
"Gulf of Alaska","1964.01.16",5.36567447124383,1964
"Gulf of Maine/Bay of Fundy","1964.01.16",5.5215875065845,1964
"Gulf of St. Lawrence - Eastern Scotian Shelf","1964.01.16",1.19716644408898,1964
"Houtman","1964.01.16",21.7832432852851,1964
"Humboldtian","1964.01.16",22.0014621980729,1964
"Leeuwin","1964.01.16",19.150448175577,1964
"Manning-Hawkesbury","1964.01.16",22.8775444984436,1964
"Namaqua","1964.01.16",20.8819462912423,1964
"North American Pacific Fijordland","1964.01.16",7.48507135097797,1964
"North Sea","1964.01.16",6.9344189948723,1964
"Northeastern Honshu","1964.01.16",11.7424571147332,1964
"Northeastern New Zealand","1964.01.16",19.548289582536,1964
"Northern California","1964.01.16",13.5550117492676,1964
"Northern Grand Banks - Southern Labrador","1964.01.16",0.408949432711975,1964
"Oregon, Washington, Vancouver Coast and Shelf","1964.01.16",9.98770935590877,1964
"Scotian Shelf","1964.01.16",4.25951093222414,1964
"Sea of Japan/East Sea","1964.01.16",6.40809476284877,1964
"South Australian Gulfs","1964.01.16",18.3722012259743,1964
"South European Atlantic Shelf","1964.01.16",13.5912450790405,1964
"Southern California Bight","1964.01.16",17.0537161546595,1964
"Southern Norway","1964.01.16",7.57949328422546,1964
"Virginian","1964.01.16",8.8391685119042,1964
"Western Bassian","1964.01.16",16.0200457572937,1964
"Agulhas Bank","1964.02.15",21.5609379792825,1964
"Aleutian Islands","1964.02.15",3.40528610517394,1964
"Bassian","1964.02.15",14.6099216984768,1964
"Beaufort Sea - continental coast and shelf","1964.02.15",-1.79999995231628,1964
"Cape Howe","1964.02.15",19.3021398741623,1964
"Celtic Seas","1964.02.15",9.96602720325276,1964
"Central Chile","1964.02.15",18.8956671357155,1964
"East Greenland Shelf","1964.02.15",0.365049969736892,1964
"Gulf of Alaska","1964.02.15",4.98995871421618,1964
"Gulf of Maine/Bay of Fundy","1964.02.15",3.8361169618109,1964
"Gulf of St. Lawrence - Eastern Scotian Shelf","1964.02.15",0.524657496895928,1964
"Houtman","1964.02.15",22.1390495300293,1964
"Humboldtian","1964.02.15",22.3854900175525,1964
"Leeuwin","1964.02.15",19.0045170050401,1964
"Manning-Hawkesbury","1964.02.15",24.1271478652954,1964
"Namaqua","1964.02.15",21.2140625090826,1964
"North American Pacific Fijordland","1964.02.15",7.2365258363577,1964
"North Sea","1964.02.15",6.35494577298399,1964
"Northeastern Honshu","1964.02.15",10.0586837988633,1964
"Northeastern New Zealand","1964.02.15",20.514963768624,1964
"Northern California","1964.02.15",13.1503592693444,1964
"Northern Grand Banks - Southern Labrador","1964.02.15",-0.000754623257733406,1964
"Oregon, Washington, Vancouver Coast and Shelf","1964.02.15",9.50379017896431,1964
"Scotian Shelf","1964.02.15",3.81170152819582,1964
"Sea of Japan/East Sea","1964.02.15",5.48026524756266,1964
"South Australian Gulfs","1964.02.15",18.2860703901811,1964
"South European Atlantic Shelf","1964.02.15",13.232545560949,1964
"Southern California Bight","1964.02.15",16.4977388381958,1964
"Southern Norway","1964.02.15",7.30375430894935,1964
"Virginian","1964.02.15",7.16911658873925,1964
"Western Bassian","1964.02.15",16.2342524793413,1964
"Agulhas Bank","1964.03.16",21.4188105265299,1964
"Aleutian Islands","1964.03.16",3.19474703260938,1964
"Bassian","1964.03.16",14.3953139361213,1964
"Beaufort Sea - continental coast and shelf","1964.03.16",-1.79999995231628,1964
"Cape Howe","1964.03.16",19.0175001867886,1964
"Celtic Seas","1964.03.16",9.78064975091966,1964
"Central Chile","1964.03.16",17.7877759337425,1964
"East Greenland Shelf","1964.03.16",0.965215178293602,1964
"Gulf of Alaska","1964.03.16",4.3555872623737,1964
"Gulf of Maine/Bay of Fundy","1964.03.16",3.95297399292821,1964
"Gulf of St. Lawrence - Eastern Scotian Shelf","1964.03.16",0.722955638829332,1964
"Houtman","1964.03.16",22.3922844992744,1964
"Humboldtian","1964.03.16",21.5225052064465,1964
"Leeuwin","1964.03.16",19.0078287124634,1964
"Manning-Hawkesbury","1964.03.16",23.7755568504334,1964
"Namaqua","1964.03.16",20.8242801484608,1964
"North American Pacific Fijordland","1964.03.16",6.73491181593675,1964
